panel,figure_label,method,program,seed,rqvi_gp,flashier_factor,gene,gene_effect,mean_log_expr,source_column,above_0p1,abs_above_0p1,rank_positive_effect,rank_abs_effect
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hbb-bs,0.13142416,0.0040640295699214,76,True,True,71,127
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nxpe3,0.13026759,0.0857117753591931,76,True,True,72,128
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tspan13,0.12956719,0.1944873757350877,76,True,True,73,130
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rgs1,0.1293943,0.435998345422072,76,True,True,74,131
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sostdc1,0.12841162,0.0106984373896274,76,True,True,75,132
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cdc42se2,0.12813142,0.2527426090950658,76,True,True,76,133
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lrrc32,0.12812588,0.0078632741206385,76,True,True,77,134
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Igtp,0.12738204,0.1231632539050862,76,True,True,78,138
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sdhaf1,0.12731385,0.0813208528456004,76,True,True,79,139
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Traf1,0.12700507,0.2054035929710957,76,True,True,80,141
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nrp1,0.12546834,0.0391357787776739,76,True,True,81,142
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gpr83,0.12520695,0.0105105224693048,76,True,True,82,143
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rabgap1l,0.12405896,0.3139907152911699,76,True,True,83,144
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Clec2d,0.12080288,0.3471781187564137,76,True,True,84,146
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Socs2,0.1207538,0.0278415078009753,76,True,True,85,147
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tnfrsf9,0.12014629,0.1247124860143139,76,True,True,86,148
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Il7r,0.11968392,0.5220813636442421,76,True,True,87,150
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lbh,0.11901981,0.2054909373283688,76,True,True,88,152
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi47,0.11887312,0.3663802477047551,76,True,True,89,153
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tpt1,0.1184783,1.935185996017276,76,True,True,90,154
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Atp6v0d2,0.11791573,0.0028877152816122,76,True,True,91,155
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp2,0.11608987,0.0925870626854618,76,True,True,92,159
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd27,0.11596429,0.2856684812713603,76,True,True,93,160
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nrip1,0.115956,0.1905628019715025,76,True,True,94,161
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Pnrc1,0.11591482,0.7462375857713398,76,True,True,95,162
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hif1a,0.11519912,0.2048067784399636,76,True,True,96,163
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Stat5b,0.11494742,0.2058736007214182,76,True,True,97,164
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxo1,0.11460042,0.2891670153308637,76,True,True,98,165
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Akap13,0.11329836,0.6145241305787111,76,True,True,99,168
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Bank1,0.112845026,0.003890997805466,76,True,True,100,169
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp7,0.11124258,0.1068675119771022,76,True,True,101,171
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd74,0.11061543,0.0684969651175418,76,True,True,102,173
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Peli1,0.11049014,0.4204713953223545,76,True,True,103,174
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Prg4,0.110462844,0.0038507171225529,76,True,True,104,175
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi203,0.11022663,0.2312686489986108,76,True,True,105,177
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Aven,0.110024385,0.0916655385162363,76,True,True,106,178
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi209,0.10941005,0.148589285461483,76,True,True,107,180
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tpbpa,0.10712821,6.929526803762555e-05,76,True,True,108,182
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Maf,0.10657537,0.0840528813488528,76,True,True,109,183
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd79a,0.106258094,0.0048031814858388,76,True,True,110,186
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,H2-Aa,0.105332,0.0140471878044924,76,True,True,111,187
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Slamf6,0.10411115,0.1607188106847258,76,True,True,112,189
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ptma,0.10379279,1.448974408150063,76,True,True,113,190
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Itm2c,0.10347301,0.1956269997562879,76,True,True,114,191
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,S1pr1,0.103055805,0.2585444205926601,76,True,True,115,192
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Il1rl1,0.103051335,0.0090987827387448,76,True,True,116,193
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Dusp1,0.10188945,0.2929474828736148,76,True,True,117,195
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Fcmr,0.100894615,0.0013394810927758,76,True,True,118,197
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd53,0.100189626,0.4519938766216501,76,True,True,119,198
