matched_pair,CD4_cl1,CD4_cl2,CD4_cl3,CD4_cl4,CD4_cl5,CD4_cl7,CD4_cl9,CD4_cl10,CD4_cl12,CD4_cl13,CD4_cl14,CD4_cl15,CD4_cl16,CD4_cl17,CD4_cl18,CD4_cl20,CD4_cl21,CD4_cl22,CD4_cl23,CD4_cl25,CD4_cl28,CD4_miniverse,CD4_prolif,CD8_cl1,CD8_cl2,CD8_cl4,CD8_cl5,CD8_cl6,CD8_cl7,CD8_cl10,CD8_cl11,CD8_cl12,CD8_cl13,CD8_cl14,CD8_cl15,CD8_cl18,CD8_cl20,CD8_cl22,CD8_cl25,CD8_cl26,CD8_cl27,CD8_cl28,CD8_miniverse,CD8_prolif,Treg_cl1,Treg_cl2,Treg_cl3,Treg_cl4,Treg_cl6,Treg_cl7,Treg_cl8,Treg_miniverse,Treg_prolif,gdT_cl2,gdT_cl4,gdT_cl5,gdT_cl7,gdT_cl9,gdT_cl10,gdT_cl11,gdT_cl12,gdT_cl23,gdT_cl26,gdT_cl28,gdT_cl33,gdT_cl35,gdT_cl42,gdT_cl43,gdT_cl46,gdT_cl50,gdT_52,gdT_53,gdT_54,gdT_miniverse,gdT_prolif,CD8aa_cl1,CD8aa_cl16,CD8aa_cl20,CD8aa_cl40,CD8aa_cl56,CD8aa_miniverse,CD8aa_prolif,DN_cl3,DN_cl15,DN_cl18,DN_cl29,DN_cl31,DN_cl34,DN_cl39,DN_cl41,DN_cl57,DN_cl58,DN_miniverse,DN_prolif,nonconv_cl8,nonconv_cl13,nonconv_cl17,nonconv_cl21,nonconv_cl24,nonconv_cl55,nonconv_miniverse,nonconv_prolif,DP_cl14,DP_cl51,DP_cl59,DP_cl60,DP_cl61,DP_cl62,DP_cl63,DP_cl64,DP_cl65,DP_miniverse,DP_prolif,thymocyte
F34->seed1:GP227,0,0,0.015304637306092746,0,0,0.0252331349046627,0.01848874586977492,0,0,0.075000002300000049,0.0117197449943949,0,0,0,0,0,0.072982239859644804,0,0,0,0,0.097844955156899116,0.2328406702568134,0.0028412162768243258,0,5.8884141177682839e-39,0,0,0.012737090214741805,0.0060971570619431422,0,4.5711210614224209e-35,1.7342000346840012e-41,0,0,0,0,0,0,0,0.01088684045773681,0,0.030199996503999932,0.43693397573867959,0,0.0054521749490434998,2.0422484708449695e-30,0,0.023565572771311456,0,0,0.11764705855294118,0.04368471047369421,0,0,0.016100805322016108,0,0,0,0,0,0,0,0.10685249593704992,0,1.9918000398360011e-41,2.2002537820050762e-30,0,0,0,0,0,0,0.17703656954073141,0.50536226610724533,0.0065013075500261509,0,0,0.0081028716420574343,0,0.14743590014871799,0.21821632236432648,0,0.07790008615800173,0,0,0,0,0,0,0,0,0.10313902166278044,0.90551185811023727,0,0,0,0.0052130554442611091,0,0,0.43215032064300646,0.72100318642006378,0,0,0.054631832092636647,0,0,0,0,0,0,0,0.61333337626666762,1
F119->seed5:GP248,0.0033427801230877172,0,0,0,0,0.03784970061590779,4.8096659889486845e-36,0,0,0,0,0,0,0.041868931191407791,2.2777817107776755e-21,0,1.4698541077837929e-35,0,0,0,0,1.4572640231111353e-30,0.27940877213537191,0.0063927363977888535,0,1.1909399690355609e-40,0,0,9.8005132771866555e-26,9.8620419555869084e-27,0,0,0.018491222579228212,0,0,0,0,0,0,0,0.19509895772742711,0.056234715637897392,2.464756387916334e-30,0.56394968133730827,8.8319997703680072e-42,0.016356524094730374,0,1.4144359312246658e-36,0,0,0,0,0.32763531348148189,0,0,0,5.9218700600313789e-29,0,0,0,2.7450861306277606e-25,0,0,0,0,0,0.024041810134912935,0,1.959793425045371e-36,0,0,0,0,0,0.25268113983029034,1.426919962900081e-40,0,0,0,0,0,0.52371914958330212,0,0,0,0,0,0,0.032447682476360255,0,0,0,0,0.90551178885669348,0,0,0,0,0,0,0,0.86520371490470338,0,2.0443090388479648e-21,0,0,0,0,0,0,0,0,0.7359999762640006,1
F154->seed0:GP174,0,0,0,0,0,0,0.0023110932682218655,0,0,0,0.015626327272526545,0,0,0,0,0,0.0023542659250853186,0.014973958939479179,0,0,0,0.0080256496005129928,0.065197020303940409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010838831636776633,0.2624286942485739,0.038804011476080237,0.12701602134032045,0,0.0054521749490434998,0,0,0,0,0,0,0.15289649125792984,0,0,0.032201610644032215,1.1700928234018564e-37,0,0,0,0,0,0,0,0,0.0070725705214514109,0,0,2.773142715462854e-17,0,0,0,0,0.029506095230121907,0.13235679624713595,0,0,0,0,0,0,0.04364326447286529,0,0.038950042159000844,0,0,0,0,0,0,0,0,0.13751868635037373,0.2414698288293966,0.014949626778992538,0,0,0,0.031420765228415304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24533333670666674,1
F18->seed4:GP198,0,0,0.0086088696461693905,0,0,0.047312118869884914,0.0034666397428673667,0,0,0.025000094529997543,0,0,0,0,0,0,0.010594223154550197,0,0,0,0,0.019311620137897875,0.12573437733090617,0.0021309120405962867,0,0,0,0,0.019105634443253503,0,0,0.0095060966328414879,0,0,0,0,0,0,0,0,0.016258246707285585,0.084352159706843843,0.051739075954784025,0.25149108306123186,0,1.8650961715074996e-30,0,0,0,0,0,7.672867420505448e-21,0.016381891254070826,0,0,0.04830241374413724,0,2.5584449304804317e-07,1.1483738701422795e-38,0,0,0,0,1.0453278928214749e-20,0,0,0,0,5.5712054451486582e-07,0,0,0,0,1.0195646044913203e-06,0.036097742361458698,0,0,0,0,0,2.5472972907702704e-06,6.9347978996952541e-07,0,0.058425060550948427,0,0,0,0,0,0,0,0,3.959923973041977e-07,0.18110305329132062,0,0,0,0.0078195828066908463,0,0,0.28810130220936614,0,0,0,0,0,0,0,0,0,0,0,0.3679999881320003,1
F101->seed7:GP246,0.00052685323962273027,0.0040296791809645727,0.0032911609519627304,0.0091846163985000312,0.022023927465777641,0.0049763895042326586,0.015663152809052464,0.0064102566333333402,0.0077209892509321502,0.0078817717811575823,0.071319658817888903,0.0031209709664315561,3.1199351588978925e-31,0.083588210716616845,0.16121160698937723,0,0.018924040515031316,1.6662387716527599e-16,0.0086618877565113519,0.029543603060167095,0.0092901677019304497,0.023943747828171803,0.014679127677071647,0.020640076420802483,0.022560337583210969,0.0063600300817009767,0.027992278459749047,0.0078463207300054228,0.015066285664654283,0.034579144373822188,0.0086758846069662481,0.011493133923526851,4.590653749196247e-08,0.033439838011794731,0.010467748990201841,0.010661532796499815,0.028431376174019724,0.058889446413907011,2.8484181550735898e-05,0.047668860299237954,0.049540531960067288,0.011818390684097697,0.055722876135993471,0.060853580227741344,0.02217526397069608,0.028408937423290464,0.037470970817806551,0.052067149792182368,0.025998975719966708,0.011865794085638308,0.076077725222526066,0.037084400080243003,0.010327624610647798,0.0063382054059916747,0.032120451793914678,0.012688121012363931,0.06184455375994799,0.063013050797924158,0.0071522579074483807,0.020175405055700663,0.0052901776344307727,0.0099622579487733832,0.026061404021995627,0.033681765444657376,5.1309518242559336e-30,0.0055764012637330405,0.042947486145793301,0.0034295176364593232,0.0076239595977786873,4.5792422488253733e-30,0.097090988155457109,0,0.0093911921052137436,0.11151800287433508,0.11445017121963054,0.021005586632681563,0.0032040013041300425,0.019356707479092992,0.0063957957828633619,0.028375785347213019,0.069711543515625168,0.13069394174755311,0.0064349301966352308,0.11663844604074949,0.042326951375625914,0.099075900469966754,0.10820895776679113,0.019265814226138961,0.020456184514825997,0.022015901715516803,2.2210260446833463e-08,0.015986770344570037,0.10837096627205639,0.27591866021735639,0.073041925373862573,0.017526189719601164,2.3869306275752453e-12,0.012325184550568496,0.0049521858859460409,3.6887010848827852e-05,0.0302714001338205,2.4475162695442787e-30,0,0.015574652056176188,0.043052255899198311,0.01632383300552457,9.6943530400664724e-06,1.4701968077813962e-15,2.6288242754367891e-30,0,1,0.10269122183746469,0.11600000377000011,0.36775363020199298
F171->seed4:GP75,5.776999957635334e-42,0.0024707933785475152,0.0014694668592239097,0.0040692541101588035,0,0.0096909863289327668,0.024852625551080743,0,0,0.047015350955220761,0.0045007559036611229,0,0,0.026799069970140154,0.18241704166227501,0,0.11022631812500701,0.086262403634075696,0.021107127945214396,0,0,0.021755761373791083,0.10000927146659867,0.0089948419340378245,0.022801331232790236,0.0041686328194300258,0.068211066633118836,0,0.019567122856507763,0.016391631413128036,0.052799362812804673,0.0036508920765601243,1.0670666588415113e-41,1.7666666537111113e-44,0.063006056804622249,0,0.13856210365054455,0.18872403278269043,1.413333322968889e-43,0.010559872739227599,0.16234067714283501,0.03599543380270015,0.34519044613527006,0.12809670606062415,0.012007929011941854,0.037691122856931769,0.016256779980783613,0.11681506077668956,0.045252731734813298,0.067811179869384675,0.23132137797030988,0.075305482281093114,0.033554921620597235,0.0017080795708074162,2.9185333119307558e-41,0.27381822632533298,0,0.025591500312328999,0.13942782331086262,2.7630666464041782e-41,0.011621083781445385,0.012137953910988337,0.11430624749508751,0,0,2.4432999820824669e-41,0,0.10864080723663408,0.037153870694204949,0,0.1613598061500281,0,0.02288428329884859,0.26063714408866095,0.16707271144146679,0.0025464899213257404,0,0,0.0062239445376910734,0.0057621223277444355,0.16987180042094013,0.072833005799224609,0.0052268246283366194,0.044956553603651944,0.058937987067788099,0.021391914609792624,0,0,1.8691333196263558e-41,0.013457477941311828,0,0.038956266414320713,0.19838464304517928,0.24460912270619975,0.034448526347377474,0.014235071145609478,0.012876579572238415,0.018019038801193713,0,0,0.11063166388870113,0.055381399127203072,0,0.018976012094175907,0.020981790012800206,0.086178865034688315,0,0,0.43621398813443074,1,0.60919542219923362,0.11737288753926549,0.047111109587851863,0
F14->seed8:GP214,4.5832899711320363e-05,0.00042404335475605898,0.00024413440496806846,0.00027653264165811256,0.003256272029307485,0.00025957998636764323,0.00058429598682117174,3.4958291840328418e-23,2.7898977838239838e-21,0.00034290891249870578,6.8945852740639394e-13,0.0016296661056869187,0.0041601256781397151,5.8963151561635501e-27,0.024055372505758545,0,0.00087188257320293568,0.0018484932573590972,9.6231611129924009e-26,4.2118926697026831e-31,1.8647547926668447e-27,0.00095358040544620416,0.00076649408226621939,0.0027799063376451986,0.0065056866159292626,0.00048069649191115912,0.0036541642193601803,1.7434317385570636e-25,0.0023744684620668598,0.0038888311777792203,0.02715395874972246,7.9266324804056158e-06,7.703628171695011e-17,0.00050462731631288854,0.0040206035601991963,0.0013918067112762608,1.0599907742145163e-12,0.021083157187206783,0.0025871688138922083,1.5044263516750557e-27,0.018286320757127696,0.02853940900080049,0.0086934603112349216,0.032417778546698396,0.0014473843459582485,0.0015704634035955578,0.0021426260250057777,0.0029840100896854622,0.0067879095267308334,0.003097965765407999,0.0037577990917693083,0.0032273779443155511,0.0017975850550603736,0.00018305374256651357,0.00036918097398476137,0.00066253310843667227,0.001076404419518461,0.0097869267553268302,0.0012448912260205765,0.00065815616033181035,0.00039250112483032903,0.0013004027242756462,0.0050458145238546368,0.0021984403236104204,7.7417855207410766e-43,7.1919987416286032e-08,0.0056661643654887482,0.0026861737578456561,0.0059711581578639032,0,0.015064941087662187,0,0.002451887452988528,0.003035370684830019,0.0089127296343246166,1.0775191798477348e-07,2.0597739663627937e-07,1.5892171502695714e-31,8.2399641190008977e-08,0.0012347427862742875,0,0.0035917591816345918,7.1893105059815234e-31,0.0032055158234335331,0.0031573929603508906,0.001964563822314476,2.9270814661086778e-31,2.5454504327923105e-23,2.1353752466156188e-21,0.0014416276943164505,5.4043390720343808e-27,6.9028701202853899e-21,0.0028293827828368588,0.017388451565288711,3.7397385850779646e-05,0.0015281244303683177,0.0013796335012234481,0.0015015864981746234,2.978330193398888e-20,5.9576897224863283e-31,3.0723909946187969e-40,0,0,0.0071194292505856972,0.0022480488902273492,0.0092334496620209011,1.0234240119143998e-33,2.5899323852516903e-25,0.023368606094356276,1,0,0.010725057585444989,0.035333331188095292,0.013716356121376812
F7->seed2:GP208,0.0011761433807828594,0.0034610740909381066,0.0018856367172694964,0.0015962565982055848,0.0020125308489445815,0.0011281389956806177,0.0020984568048820302,0.002082719338145419,1.0319894456977309e-12,0.00068810642305825072,0.011393723339527657,0.0096331375317028328,0.012942613013078278,0.0088505477726691009,0.019645262753978945,2.2142693431745302e-40,0.0036430035406355712,0.0023003472324459877,0.0021107128782698352,7.8654231060685461e-13,4.2744190434418618e-11,0.0069877650088345112,0.040300557112446921,0.0010518383580081705,0.0027138320342836976,0.00077788447790170872,9.7755555990024699e-44,0.0025493026024413449,0.0037503652877794009,0.013304654248020685,0.0014079830484799245,0.00151671302007428,0.00031563118406947193,0.0012642535256189044,0.002354708626020927,0.000665248818512217,5.5259154690040684e-22,0.0032618970278306533,1.9102886662679495e-15,0.0021119746316087761,0.00055076581467007027,0.0076794624763531667,0.0066313403605837342,0.02120549207202441,0.0026220304983201352,0.0052723148256547314,0.0026661302674050235,0.0049063796218061307,0.00060336972823719871,7.6177430338566354e-27,0.028392770281745642,0.0060244387712197279,0.048934261861930055,0.001366651528296229,0.006493169006636307,0.0037101823364896988,0.027305005343577798,0.017629716322798739,0.031371230139427685,0.0020475969446559863,0.002199345485330424,0.005620736709425497,0.0041731559474362488,0.0044115551307180225,0,0.0025351921179341871,0.0057452577366455893,0.0043278981636795475,0.0037153822254016988,0,0.001714517500953411,0,0.0076280945227915307,0.0045328203090347569,0.030192000156408889,0.0029205277952023454,0.001153928254017459,0.013928195128569755,0.00041525040851222403,0.0011524244673441087,0.007549857689110478,0.0067205166298689627,0.00096458404539815127,0.0049867633088300587,0.00098230006103244469,0.0030356201223805334,6.6504753628910023e-40,1.8065356302512694e-22,0.0027248980809995468,0.0040847270959321197,0,0.0064927108510787149,0.006161767071830076,0.0046369217317196515,0.027936189413049727,0.0065260666956714073,0.0025753159447791819,0.0056153370694014973,0.0072404400366241775,0.0029444444575308639,0.0061470656962091808,0.077533959455706472,0,0.0025203860378683824,0.0013993540595526846,0.0011490515002180067,1.6948907764217365e-14,2.4286029930160132e-26,8.698200214214223e-22,1,0.040613028624946791,0.016682404918588464,0.059674075909662554,0.017069243675863304
F58->seed1:GP110,0.020849205801194225,0.050951295712541277,0.01650884110891326,0.010045272673630945,0.033300128018562879,0.0091285146486542179,0.059715970121863186,0.016323997000222659,0.04574951508399857,0.018395737613271689,0.00235190316376074,2.6213007269401351e-29,1.1914937259088227e-28,0.011202936008073256,0.0073321847233643296,8.0353295416403739e-27,0.012076739318831948,0.031674587669083647,0.0055144632913140491,3.4221379801573073e-10,4.7171664880117832e-13,0.037934160906077506,0.0037380921873967259,0.43026440799630455,1,0.97587042099164722,0.95114081266493877,0.28694807918614607,0.073234104484859147,0.095156886434943355,0.15750827763522721,0.077141975429445606,0.25219875666540259,0.059458280607680158,0.10361057949539196,0.031582035454532364,0.45782428076793413,0.63938926615860481,0.047290073742680107,0.064325649204028792,0.20905317773680757,6.3098025220432314e-15,0.95592332326884155,0.12556221824007893,0.1348793904145224,0.013129705845319459,0.024398868473942667,0.035763824398558304,0.012587256263475273,0.090650232386739388,0.0026181543578190835,0.031473179058718312,0.0067432300999815007,0.0058377392409204483,0.01806800159958585,0.025848711930909117,0.028682309769474276,0.022291767671601924,0.076782797879477935,1.5423018823196654e-31,0.010826043746383669,0.30209875485608345,0.14602924598284986,0.0321777962566294,9.4158446880419892e-43,0.038973251985358545,0.049384222219842622,0.0043673541956450058,3.0728406052578818e-30,0,0.12667001083006763,0,0.011957539340691478,0.076586366743088857,0.0024146619840994077,0.026753073350168615,0.061025184245925616,2.6558053667360732e-05,0.0043150063455408222,0.14753168247113119,0.059174489818148657,0.017464745969741537,0.035469021686351937,0.23612809758212186,0.050220866176476565,0.12286815121920419,2.9379290901967764e-38,9.2312202823941069e-45,0.2429778661185045,0.007030692792004729,0.053630712786827864,0.067924433969265952,0.11728756469700735,1.0849059024791735e-11,0.015000933276370549,0.022315592528028751,0.24369580581352715,0.054980926452652519,0.0063054782492141465,3.671001893877153e-07,1.6090117572514005e-22,0,0,0.56275392779191791,0.24499298611882944,0.1410555291132379,0.024260762033541824,0.064053761149929417,3.0365293233404757e-18,0,0,0.78448742357011159,0.049386497715642227,0.066892902336274151
F120->seed9:GP123,0.00055920671977179146,0.00094423615607334445,0.0015274847647285723,0.0007596368467460183,0.023177986398143852,0.0028630925714563118,0.027372861534613574,0.011663884834592629,7.5389120098105177e-27,0.0063005736081671289,0.005934199233395018,0.0020456108988981636,0,0.046914778384778921,8.9945921316399209e-38,0,0.013648300045010605,0.034170006843933516,0.003940218939913219,3.9253781049005616e-37,0.0084346886511541021,0.0054287385316622947,0.00064061371272048208,0.038714669578372538,0.03115699413595735,0.49988279038303335,1,0.18692399751148878,0.099509249863728153,0.057044835547717831,0.1120654867345361,0.021425072053902965,0.072485223805068735,0.024889069705225399,0.18953771260650443,0.019319162512552047,0.21986592855608833,0.28054873756601861,0.012731996220270179,0.0078957674730055112,0.089793509238782571,0.045618269846219923,0.24601164101906539,0.030336035420653901,0.014784328698243742,0.0003908928853168868,0.0030696618242011409,0.0017330338914542645,0.0016895302921889979,0.0053976486312924486,1.8270862982023727e-33,0.0028115629826569342,0,0.0018532769750974746,0.011397757991756675,0.0032462865592427668,0.0028131618682619309,0.0015927851313565604,0.019521127808479619,4.2329953052832324e-23,0.0020512693465125223,0.31002773455247168,0.030968848625593567,0.0076607740636554407,1.7710795262963766e-34,0.0019373186449961454,0.0034473482132162322,0.0062406087196039909,1.4162492104675774e-30,0,0.045127166827871115,0,4.5993277959209735e-07,0.054597776433967654,0.0027727951268238394,0.0068366961346286673,0.0029044151945877518,0.017029703172746265,0.0029047883921188705,0.25171515860037602,0.1215580904581214,0.033667014667757893,0.22854450588330275,0.564874995316892,0.092405380772293308,0.084758089772145037,7.025264114095812e-36,3.7730943180576949e-35,0.41933184977750615,0.015063028696502416,0.01917420548105676,0.17484140753909141,0.16536222982424756,7.2462711907336192e-33,0.0040258878249219438,0.0026576945574106818,0.15475922822908866,0.0052718379259451571,0.02703261065722341,0.016489903746961257,6.1079699109655436e-36,0.01033844293388929,0,0.053876254611212329,0.03524638292573145,0.061136427377000473,0.0086674460413622648,0.0053021917208983761,0,0,0,0.046630296067402981,0.017589137682845681,0.023898285665890459
F80->seed4:GP101,0.038806962103882237,0.062037226954651206,0.057496097321932192,0.027367187712086304,0.023139263656066864,0.021222903128430358,0.84617009690103684,0.2260367735757603,0.067924974842576119,0.098729494988353442,0.069849056616907129,0.057266559756799576,2.3444936507233066e-37,0.15947742862240799,1.2381123196316539e-19,0.074367322983270229,0.15788363012171389,0.35826839891124096,0.53034999272598349,0.061198539813697002,0.11542837460419257,0.17927030593330037,0.03840150529216603,0.066559669789814563,0.0482561879605862,0.20153149950775676,0.13400112555834165,0.56533397480800418,0.42371488314820355,0.19450876722010293,0.029503944558768827,0.37436079725076982,0.51344614130246891,0.32962580463731894,0.58689038927241499,0.46526662924859985,0.2273047785067778,0.11444163744491991,0.25526815133945152,0.074729701259506967,0.022092046588045412,0.19324996792239935,0.22744306602927566,0.10494843105148867,0.17998952286396241,0.046175601718941743,0.083949244534800543,0.73307631034968412,0.017829870847342874,0.31474653126864183,0.15832070918296437,0.10599106908552271,0.050829063860760235,0.013112607343949142,0.050214780708704991,0.46376837907301416,0.00050621876204360184,0.13643360539933885,0.0099023802623796914,0.0040337818899495829,0.012529262544662112,0.42494375108617188,1,0.080904825004797135,0.28018751648835077,0.060731227758853472,0.034902146496139895,0.04916521669724383,0.061103420736770858,0.18721533594702935,0.32684374275643691,0,0.21735753194824611,0.089338055218022114,0.013649944859010535,0.051682206224284259,0.030988975050471462,0.026834319018641205,0.014305548949258454,0.31956132111917296,0.081951865733024792,0.037413091744722161,0.35516179060067132,0.17189015492611012,0.10176378078086508,0.44635810760486244,7.6824855836417924e-05,0.084997503399761615,0.2598985210891952,0.1888955119434246,0.033724715831902695,0.10301855442669727,0.35323821348298701,0.022837209831129121,0.093215720878237124,0.20001184492956964,0.40424108805365183,0.12441754502059346,0.48481873313315671,0.072112505484515629,0.10049521318668977,0.036340033936129258,4.0565873238139234e-38,0.11837375961776957,0.17875799822778504,0.39342776948026859,0.21130050365893469,0.083118046034431264,0,1.9834244074228843e-18,0,0.30754133950027618,0.13191120896938438,7.5670804696485566e-12
F133->seed0:GP13,0.0010669398785588581,0.010920625850979981,0.012055526116221677,7.4376160357191646e-07,0.08723930961009356,0.010236646448787023,0.033962023347363521,0.029840505350996468,0.0031263213390236139,0.048724124124529644,0.030241203698770241,0.00063185877644766008,0,0.00044533027630045357,5.1872698312076684e-27,0.037636100653224425,0.0054923490072613344,1.1309260285583164e-08,0.020969816350516989,2.7343929967009844e-37,0.011261953423930549,0.0033939172513899624,0.00059436949474793378,0.0059200263982316093,0.021423583293093379,0.0050420466784637328,0,7.0485662114788859e-10,0.028245350432238601,0.0014152490357749702,0.013258766049708841,0.031355855553963474,0.010152110988118595,0.0078277623124644227,0.0094724199335006701,1.6361490321729696e-21,0.09640799223752726,0.2061775895500062,0.022668845832994639,0.013268256895622096,0.0062271706332267147,0.00059812871225131995,0.013738833174325704,0.0055315720636583592,0.02173048064279888,0.0036030885379086199,0.020038396093423391,0.013033889071826682,0.002255852392305246,0.009609217281747167,0.00041965058069563121,0.0025026563653559406,0.0013939296103325221,0.0031938980407201032,0.0021670114107092968,0,0.005867059082174433,0.0007087435819732405,0,1.5873157970800193e-13,0.010599752768307725,0.017582218452500107,0.0010552178178493249,5.2860298182827391e-35,0.017684431457671516,0.00022569218371447754,0.0040912995011243847,0,8.871458278602446e-07,0,0.18507356491760624,0,0,0.0074772541881917027,0.003353489858606945,0.011000145812037275,0.0019377675575291897,0.0019544712114872528,0.0042666896290535312,0.018946712496326446,0.0023521394166220967,1.0375883587333087e-13,0.0017370504042005376,1,0.0061209668051426004,0.045572385343139579,0.17554954654570051,0.011293483405536273,0.0073291729198952946,0.0038636429354126653,0,0.0016183109094851892,0.0032910493103313746,0.0096312936997604223,0,1.3189990442515608e-27,0.018188597052471462,4.9917509195743133e-20,0,0.0036695197623161048,0.0015321586584094839,0,0,0.0094608154442043218,0.014894618878246597,0.024261969305612082,0.015430304179996931,0.025958171056160887,0,0.74793688590403307,0.24268363076845939,0.0041580960629194058,0.0078283087773474268,0.085090315541417244
F128->seed4:GP210,1.4579952303144037e-44,6.9277335916123282e-30,1.0300569507516913e-29,1.4579952303144037e-44,0.02869323532494996,0.065981680581530144,0.0098759518704110497,0.012891204541713462,3.4991885527545685e-43,0.016361412523275071,0.032940413338731808,0,0,0.0044019650568115128,0.023161164022568018,0,0.0014923950239789186,0.0047460783208793812,0,0.011882601349257945,0,0.0081611822475083952,0.0029520049840108952,0.00045026951770829973,1.103042588186477e-29,2.9220554291878686e-29,0,0,0.01009272630965515,0.00096626368164499184,0.017429710414445347,8.9730773890746298e-30,0,0.003886950694829497,0.004857825053111121,0,0.057176288973488247,0.07210662669038144,0,0.0087148552072226736,0.11680451768570085,0.035647808421759526,0.046463432823525865,0.053140980994594772,9.2644220149698201e-27,0.020782530826028656,0.011788447953871363,0.012769269484611807,0.082161613522497526,0,0.0041349838228139221,0,0.017307635389801585,0.001209505604023367,9.0395704279493029e-43,0.06634209846045909,0.016582260892791714,0.014080109256330579,0.047944598514040419,0.0050695245025575422,0.015761838228722416,0.0050085716997585409,0,0,0.17566206469912152,3.9708217246538101e-27,0.0050801226698866976,0.0068968554396271146,0.29129242966594554,0,0.055178858835881202,0,0,0.014028177361620578,0.015254986598836841,0.0030909374953070781,0,6.8717225178469555e-38,0.0036700422658237312,2.2436683276634328e-37,0,0.041498918240438866,6.1057297317157547e-37,1,0.066017207551307217,0.012610234280879573,0.43522245289326761,0,5.8234988882057376e-29,2.768272215874273e-26,0,0,0,0.038267592571397661,0.014215248647235576,0.011748551372389041,3.8345274557268819e-42,0.0016523064828445719,4.6988299442477202e-37,0,0.045657470556150825,1.1227567832134593e-36,0,0,0,0.028448687242964555,0,0,0,0,0,0,9.550917640328033e-37,0
F60->seed5:GP7,0.00065576603550389855,0.0013933944491147301,0.0036154863097213915,0.00021273517596878563,0.058726731772355815,0.0027911008063123298,0.025003421900049488,0.0098285614221361207,2.6968820902831156e-42,0.012302803889199524,0.011980976267622324,2.2847844683235499e-14,0,0.00056043062557135578,0,0.094727155884772207,0.010590760334184331,0.0066142608908318756,0.016478790038308658,0,0.0066461977010373206,0.0010564564557908065,0,0.014889800040970442,0.012394397208985643,0.024314279861365487,0.0035659835612106344,0.023252694711654354,0.086555544041469923,0.012199425564114772,0.014342101155613978,0.075861612266306389,0.054612876429786218,0.060439575156100524,0.047912696385199002,0.0013584360411322547,0.30212030347681673,0.37914731977023303,3.6868262297274359e-13,0.0098432899079901413,0.0091255563012003528,1.9474813614969101e-41,0.013268013371363067,0.0040496728737439876,0.015480138294635848,0.0015325647588811931,0.010039627542111537,0.012097490809820123,0.0009463009214285569,0.019529322035244559,0.00104774792797256,0.0011287083283228591,0,0.00017847260789791158,0.0030754816659120938,0,0,0,0,1.8209200099230486e-39,0.00095738556861449907,0.089641663798920482,0,0,0.066765514783993604,9.7635813411964091e-07,0.0080459814702034255,0,0.0019423548841920042,0,0.14055941831578236,0,0.0071781586169354233,0.0077131260022103359,0.0012819055651639678,0.00336065385721561,0.00081337718168063419,0.0024596268438776808,0.00096789481938186364,0.054203883177717703,0.0021217544363248591,0.0070101748189163749,0.03169539862041551,1,0.014018635085807954,0.067199827325659045,0.027570022419217761,0.018823414995292463,0.069083804502647839,0.0041667310408727261,0,0.0096194994919332755,0.0072171741884740062,0.0048482403490873738,3.7187209242399645e-28,0.0036959282067821416,0.088384611960228746,0.0006280291019438055,0.0012617346234773932,0.0046204694458960201,4.8495900831581748e-06,0,0,0.015893882492414097,0.028518634069859224,0.041452245145104268,0.016991221648796129,0.0047675860263825262,0,0,0,0.00039261242719572847,0,0.00023612789427631108
