ebmf_factor,CD4_cl1,CD4_cl2,CD4_cl3,CD4_cl4,CD4_cl5,CD4_cl7,CD4_cl9,CD4_cl10,CD4_cl12,CD4_cl13,CD4_cl14,CD4_cl15,CD4_cl16,CD4_cl17,CD4_cl18,CD4_cl20,CD4_cl21,CD4_cl22,CD4_cl23,CD4_cl25,CD4_cl28,CD4_miniverse,CD4_prolif,CD8_cl1,CD8_cl2,CD8_cl4,CD8_cl5,CD8_cl6,CD8_cl7,CD8_cl10,CD8_cl11,CD8_cl12,CD8_cl13,CD8_cl14,CD8_cl15,CD8_cl18,CD8_cl20,CD8_cl22,CD8_cl25,CD8_cl26,CD8_cl27,CD8_cl28,CD8_miniverse,CD8_prolif,Treg_cl1,Treg_cl2,Treg_cl3,Treg_cl4,Treg_cl6,Treg_cl7,Treg_cl8,Treg_miniverse,Treg_prolif,gdT_cl2,gdT_cl4,gdT_cl5,gdT_cl7,gdT_cl9,gdT_cl10,gdT_cl11,gdT_cl12,gdT_cl23,gdT_cl26,gdT_cl28,gdT_cl33,gdT_cl35,gdT_cl42,gdT_cl43,gdT_cl46,gdT_cl50,gdT_52,gdT_53,gdT_54,gdT_miniverse,gdT_prolif,CD8aa_cl1,CD8aa_cl16,CD8aa_cl20,CD8aa_cl40,CD8aa_cl56,CD8aa_miniverse,CD8aa_prolif,DN_cl3,DN_cl15,DN_cl18,DN_cl29,DN_cl31,DN_cl34,DN_cl39,DN_cl41,DN_cl57,DN_cl58,DN_miniverse,DN_prolif,nonconv_cl8,nonconv_cl13,nonconv_cl17,nonconv_cl21,nonconv_cl24,nonconv_cl55,nonconv_miniverse,nonconv_prolif,DP_cl14,DP_cl51,DP_cl59,DP_cl60,DP_cl61,DP_cl62,DP_cl63,DP_cl64,DP_cl65,DP_miniverse,DP_prolif,thymocyte
F18,0.0056117264264493785,0.003792943294061294,0.0085914343516511164,0.0060553580422553618,0.0081491929799602479,0.0042300826563798233,0.0044966610059288138,0.013801530409734883,0.0028547446251947417,0.02840893094999071,0.0067818014712179167,0.011268444566633931,0.011092213789474984,0.0045857237121880558,0.00084536621312290275,0.0135910903632254,0.005692000901021157,0.0069674068407571937,0.0018200372137670486,0.00046635598207530964,0.011303485015857408,0.0086339474368048886,0.022474155742055947,0.010039275160144813,0.0040204370378956423,0.0095532870223001103,0.0030932674798604988,0.00010683669975633985,0.0034431967295853027,0.0046418646205284861,0.0082894564655180691,0.0038104179717902099,0.0032893660761400324,0.0016473438741174118,0.0022054410447375976,0.0032430760382536933,0.017152408187227013,0.0066049823085410683,0.0050663718437359206,0.014387509760215515,0.0041611915001744017,0.0049526495693963009,0.01438547705611317,0.024980300754445822,0.0064130416236318306,0.0047845902657450328,0.0079522454271262043,0.0075124264212079409,0.0044706724364576159,0.0076651271038215892,0.0026396841877900086,0.015062443265827138,0.031743808025726822,0.01924141524335183,0.013865512770843453,0.28587095633753357,0.0046600369979394145,0.13409080908719986,0.2135372262024145,0.0073872872168801486,0.0083220433293746225,0.010574711219529666,0.28411700877748614,0.01105780973854514,0.062285385647261798,0.019863836367274533,0.028605916986850059,0.22619810400885704,0.14007528270145883,0.09478522652863329,0.035389961784441801,1.3067732205417158e-08,0.014103956503483301,0.064864644421983378,0.072280772637607571,0.016140434443340543,0.019410459892645286,0.011442720882141353,0.014804654020476638,0.0214202093234434,0.0036846932433163737,0.035606526555676025,0.015118852829261929,0.012232802454053478,0.03347474739103528,0.032163664861777595,0.026975803671384097,0.00081499034652710749,0.0065078288419341416,0.010629595399585814,0.00062618222884291074,0.023070802154597485,0.014338352398864117,0.068995753367540519,0.026799178266119755,0.0089415177154703006,0.0092627794294704285,0.014726731986096753,0.003872805064837346,0.013203909879902075,0.047538698238718272,0.035064351021322292,0.021212790161492023,0.0025718423836573875,0.0089655512609788709,0.0062195085568902599,0.022447288367784469,0.02182551971128319,0.0077042635562848969,0.0017668955613925597,0,0.037400300247772605,0.054248390625927768,1
F101,0.018007131175293897,0.03562297257874357,0.05318294883243279,0.026825480991919438,0.14124860586181945,0.10477842776991494,0.0039670171517367844,0.028783941645266289,0.021326830621965418,0.032072118350203772,0.058473140480404175,0.021559745926813048,0.044479713855181228,0.018741818683884765,0.041521356976499633,0.041940005690814686,0.023748805351663561,0.012400887957081969,0.010513758301969947,0.011521689294550566,0.026723664393558201,0.05259464933251954,0.025651412659475702,0.024180234765371771,0.024039597919247556,0.012056734402612818,0.0089570053003004465,0.0071614075157408483,0.042549976082501405,0.019770878880005532,0.064535465912670967,0.025463157414778257,0.0048000280814031824,0.018933348374227121,0.020390789237619198,0.026152456763159544,0.05100478475790729,0.10129086238189204,0.020411198234184566,0.035184756330642351,0.060951789700667135,0.010198501447533943,0.037470782256964472,0.035203382320777507,0.053930030178542129,0.037871228204115925,0.057633297855431503,0.0071333081087433161,0.065587691951545526,0.046869068237232359,0.025372592778021997,0.064442907488086509,0.013837902559871959,0.01687806776604998,0.012581563295376769,0.011354963420649216,0.02793889566985212,0.027335273738410278,0.042051232808556681,0.024255343161852894,0.019624351030356875,0.022677353618598697,0,0.041844891409065998,0.088114184729960882,0.028111789552469912,0.036735411527795574,0.034640912717115481,0.052614257149802897,0.020238972186588794,0.15980276861031498,0.12602098986048343,0.054598782103508395,0.061329274809727545,0.0451686757364912,0.022122714849765787,0.030369849329653528,0.021936029040342218,0.01891252425569824,0.04974174331713855,0.037765500623885673,0.031572185851777346,0.022142584629306617,0.21027773237571798,0.050527629856775551,0.10014822285972816,0.34272494850391089,0.026887673807414778,0.024698632965294658,0.0233735650714142,0.022424087434167846,0.030074439136062156,0.062468915910947796,0.08242822596435552,0.049309616186961724,0.060399305673348051,0.021865112004556223,0.027038357340701133,0.010167466400574851,0.020275220710777152,0.044841577305201795,0.050891108751929336,0.070886592587218272,0.025551808214133522,0.047293522049786138,0.03372895736311303,0.022768923466046791,0.027414729818054706,0.05943445029682197,0.12711937474455853,1,0.070390819615366002,0.076433876650983015,0.34191863795150329
F171,0.47160562936504069,0.44392030679907113,0.46667077500622212,0.43549660397466,0.50425643759882866,0.46392572358171552,0.43137065736460345,0.27732562492411839,0.32166211165076797,0.49285676494595543,0.42543797238703374,0.29982367861152404,0.47859470283442712,0.31992021886859268,0.39070052250880893,0.37637691480162189,0.35944300668601847,0.4472673109963608,0.39930583338809861,0.26937189170395653,0.23647326346318159,0.5462719207632929,0.52382790311159233,0.44182936370412845,0.40315281943975317,0.39956930006041491,0.38422795369050045,0.34813862261610751,0.27944369473020236,0.31401192449805038,0.41158879152017941,0.30086459843115432,0.32842302708185506,0.33861734649858716,0.3763341051157591,0.20381096954605682,0.39506239744089811,0.49075858911834758,0.26504254595492882,0.3154711629796364,0.44172411010077761,0.33650133291968143,0.5608341763225918,0.46726992635698028,0.40683478464561346,0.36882300122649864,0.38836901361837101,0.43354246118531486,0.42555045091779292,0.54458764603560006,0.46578633073665299,0.55600934196568852,0.60688645614160075,0.0025584290597946311,0.12253186249671025,0.5510478466687696,0.15754049401775411,0.3188219810879378,0.5185305892243357,0.048350484113354353,0.17524380062864911,0.33084825864954776,0.52381726172851506,0.17040421426547775,0.33228820678580895,0.0026780774944880734,0.40773052143072896,0.45916972764831415,0.37814692994116367,0.26907812922541197,0.48830071966218275,0.2103605117257481,0.3955974506362045,0.40849567261936592,0.32328329441540726,0.25637295058743076,0,0.097960562239992999,0.012836919061256327,0.25398916060135257,0.30028972819779454,0.29508194252279196,0.21953350182520603,0.45709019882603735,0.22363191565337001,0.30715335070410021,0.43331101984483511,0.093208484590268745,0.25718121835155994,0.12534581164433489,0.32961284284578007,0.17100043793964978,0.37751178635058547,0.48382110858538302,0.55010770857510105,0.42142329044842641,0.43800515881165641,0.39192388191720129,0.31827596445267892,0.22500164590979319,0.56764497633544098,0.59544112785566905,0.36654149186756324,0.55205254487847943,0.49841159705487464,0.45335595853407751,0.26639848335053867,0.22257370503925031,0.49967398160010656,1,0.64139509894787183,0.61852304700616867,0.74153442787627477,0.62687039838560454
F14,4.2565730250782176e-05,2.977721447614826e-05,6.3782343596017923e-05,2.0420932977962381e-05,3.3849423529381339e-05,1.133578893755922e-05,6.5338123903394194e-05,9.5861077217884855e-08,0.00079000837245811093,0.00042438509865421831,0.00010274061482660022,2.7302750470796723e-05,6.7177881676946726e-05,6.8372928641585262e-05,1.3165717177479624e-07,9.7232943642467515e-08,3.1489726131911282e-05,5.0826019809535676e-05,4.9544628286908812e-08,7.8399149490440504e-08,9.043782289927992e-08,0.000294187282716617,2.4684504799684552e-05,6.774834908165604e-05,3.3615324173495504e-05,8.131288327161492e-06,8.0044408529392796e-08,8.5850793409657396e-08,6.4563051752042876e-05,0.0001549047113220617,0.00042765657411886638,1.7072655699493842e-05,2.3703337174539238e-05,9.4369947855072213e-08,6.0980024259552572e-06,1.0052774211383999e-07,9.8051901505905312e-08,5.5980694454109313e-05,9.361066197276508e-08,3.7717105329973684e-05,1.2482213783380168e-07,1.1217726090225659e-07,0.00025955038242069883,6.9175796562880355e-05,9.1666486910340375e-05,0.0001528146339932665,4.9648580558070174e-05,2.6352985895932263e-05,0.00011350784173301052,0.00022011134876661831,3.9755833985383521e-05,0.0010537460566416197,0.00010329826229080206,1.3982172310078841e-05,0.00062850200025471213,6.5097925179844889e-05,0.00012159846854614312,1.1827826975665339e-05,0.00020923966549274843,1.0175924551168992e-07,1.0513845418028101e-07,6.383939701116051e-08,9.8227514704293928e-08,7.6738167001919044e-05,0.0018330374629359401,3.3707427504556177e-05,0.00010744352643112258,4.9689889910357757e-05,1.8409541596799026e-07,7.5073346752243711e-08,0.0017840228544929665,0,5.4731100953803675e-05,0.0013068440948921843,0.00022413963332415366,4.0745531386908763e-05,2.6623089434312484e-05,0.00010964213799422014,7.2229703018914597e-06,1.0333288487288383e-07,1.277567098258612e-07,1.1585172558168126e-07,9.6326005823196332e-08,0.00081937224593579198,1.084128639739895e-07,0.00037927195469210698,9.7429215029261062e-08,8.2348006324841224e-08,3.3344171070044284e-05,6.4481796483660193e-06,8.789601687887064e-08,8.4301750181965602e-08,0.00041806946548628008,0.00011220441899654,1.1132688457686328e-05,9.5643426153493793e-08,1.253681172753583e-07,1.5248835077820238e-05,2.1187692694234992e-05,1.1624238604045461e-07,0.00036624330125882982,1.350148700144787e-07,1.2072984646904282e-07,0.001301288544852183,0.0003559906393881423,0.00088958476165124035,4.6625794840555809e-05,0.00041730194487483573,1.3870413800869174e-07,1,0.0099058579874518899,0.032749576988610168,0.016238283074311341,0.089344982458640546
F7,0.00034296697558346281,0.00024417836313137177,0.00045283132886367718,0.0002878827106668086,0.00041688867127240856,0.00030813147607245691,0.00024168502916087898,0.00057325286209232093,0.00016633180030940122,0.00043043802366763063,0.00026973759251565902,0.00087997163183715921,0.00062609245243550981,0.00048464228224500756,0.00027679674371722794,1.6799955497090391e-05,0.00024084511737305179,0.00042622956632806141,0.00019508925834549925,8.2501365948543804e-08,0.0010195834033563341,0.00078704569073985301,0.00031057598946543645,0.00051858489637580994,0.00026256157799042231,0.00045594140578767811,0.00011926993217168769,8.7683933970629574e-08,0.00037126701005585122,0.00020813337365868244,0.0037867001258783182,0.00027903421906006929,0.00011466627909065864,8.4931680954057482e-05,0.00013707937973968804,9.3510126420160762e-05,0.00084639341389025494,0.00027433931293113735,0.00054744461085200267,0.00075306100245517351,0.00037003158206076194,0.00019576581745050801,0.0011132218808310066,0.00047513656876139434,0.00055676334531498976,0.00041163403130246265,0.00046759386358656221,0.00050907517296310369,0.00018417935508595126,0.002312676280310936,0.00020183231929735829,0.0014183692928724247,0.00030986893274912347,0.00081831337895630111,0.0012617511075091736,0.00040896225006790802,0.18809750961528707,0.0011962887428543336,0.00087866341545795831,0.00029459575709414555,0.00042114432593921125,0.00052409227077718744,0.00031267898026497991,0.00091677614719783964,0.0034611391441854169,0.0010258140309157325,0.0015027019480615164,0.0013348990666969996,0.00016657010631230542,0.011782536744218124,0.0029654364926867045,0,0.00018386900291968619,0.0039486949776590145,0.047326134796266836,0.00081045363913933601,0.0010003942650635652,0.00077330852048956226,0.00070996292529336056,0.0009598411924212492,0.00044025088099318915,0.00072692188077895482,0.0012527781681666457,0.0022720764458237386,0.0055193816424469076,0.005076950056202457,0.0011094923832700985,1.4226300543128104e-07,0.00030985139893433385,0.0014575232434072979,0.00078247389807742254,0.0009498233054393635,0.0012344978026106056,0.0010802079241672956,0.00069982820460109734,9.8430664199324262e-05,0.00038564872430058608,0.00058028186100561369,0.00051608088199619866,0.0010004031011643321,0.0024276284459547851,0.0002381450779556435,2.4500516208615477e-08,0.0013471763402732794,0.00069601238501333239,0.0010441461472076414,0.0010263722413598627,0.0025613735617997595,0.00084910718911218467,1,0.0097095792352638512,0.033487497556424113,0.018864130942296001,0.14358343288612394
F58,0.032136437508400936,0.042775086959696083,0.030504950414784755,0.040912758260290158,0.063738994804539623,0.025574382916385925,0.047225486532923855,0.069985008200704801,0.04995660726255767,0.064415939111207091,0.06367873530027815,0.036321167211953657,0.092915538135867129,0.07809128699027279,0.1213853266988329,0.1271195139920768,0.049381686043336467,0.022342246581523038,0.00078222052077042106,0.053480006288659648,0.13690383723982508,0.10061438611353296,0.043921964051225053,1,0.95147324776082531,0.93174727951624492,0.93390682799759428,0.57634248864627358,0.35915583959048913,0.48437405249798332,0.36434920220074929,0.32662504693725253,0.71709078527413794,0.24023253309600071,0.48137406126221222,0.37463450785576408,0.47069229802237522,0.88820658246927142,0.34776833529783674,0.2249314863227492,0.68277387955608693,0.3479991596651465,0.914625776126334,0.40347225454775887,0.080015783342291341,0.095795134042799907,0.13824786548496951,0.050275564203337064,0.10291806094298087,0.18470327880713128,0.15261277567656409,0.21374640916315579,0.037955594222912566,0.086734137988274715,0.11273854265448162,0.078723811178484329,0.098031280511088142,0.14506104768080635,0.13088689523830779,0.054539499326485531,0.095193443981551176,0.51315425569137563,0.15846175821604427,0.15541537173140568,0.20581531199425246,0.10932624899518956,0.24044407057386746,0.092245848846941647,0.068654816494269105,0.037693258958580347,0.51480546759869461,0.37342482683965372,0.089034089888034532,0.25483436359205319,0.11192045064245221,0.1092572427861957,0.11084008900600019,0.061369840109260887,0.074642166775282279,0.37984754064523585,0.24052339731259187,0.17744154637710352,0.32667705591429463,0.39450054283035002,0.20071750018726653,0.35415555955684974,0.18225422621664425,0,0.4955861632034112,0.13781684923454796,0.13050671432631364,0.33204740746591788,0.39338437960992434,0.21168206293945155,0.1781590913138193,0.03899434383086596,0.43024617775783619,0.09147557485439077,0.16403021466906817,0.1199973470822847,0.16590118155628628,0.077527868801712418,0.17907792794854929,0.61657500694799694,0.58105238719587815,0.35951286036817875,0.26473091710516761,0.22038862707155202,0.31008781932725299,0.11827420005492016,0.11055856573013265,0.60274765196783664,0.39935219882149331,0.17201962040669769
F120,0.0076939352921809329,0.0078634761005019586,0.013538281804083766,0.01982154603386942,0.11329968388472117,0.011795311863627011,0.060885686010908845,0.0048645157444744203,0.0047087808288608464,0.021745035968991324,0.038822503340011021,0.0033847770402638728,7.0852831584588692e-09,0.0010707751038467458,0.010177783817618653,0.0066027922328516075,0.092668974815485472,0.18627611736683672,0.18448439594885263,0.0048864314188579189,0.055069859853317249,0.083336650269650883,0.033567755982001811,0.075318288225379448,0.05596355755594172,0.70261623679886032,0.994855922431782,0.25990482410997157,0.19226984112253784,0.093549458252607368,0.020312062966560813,0.061275013248605931,0.16663410331869555,0.01762637031004197,0.17906003592457556,0.10798861297900497,0.28365347078696712,0.40609890385894482,0.032945495799449137,0.032651489038564116,0.047270028708033165,0.13163156767299669,0.65343177886058368,0.10339514381472624,0.020205533015673956,0.012739687569831818,0.020878482952591853,0.024454980588874235,0.020960102989511075,0.050569132753394065,0.0023051461497595677,0.068931170953785717,0.042150966823792088,0.0014344202809174996,0.011686993835864691,0.0060691713799449088,0.001598647499013187,0.00091485602701096803,0.0012106207052340219,0.00266545815393349,0.0025837830406018596,0.41604976727655901,4.5278045861967848e-09,0.033937604681614768,0.056663685925971638,0.00013647671591439204,0.0085571513365829723,0.0060470930601286416,0.0035332836631286504,0,0.090386676393091808,1.7518835010777554e-08,0.012114416180440797,0.14979597143737305,0.019707782901320768,0.013606358708984271,0.00063441712237160262,0.028493456066451261,0.0027661047836613989,0.42134841168613546,0.35740344486046854,0.14971716551306333,0.66280943542882753,0.65291451371510056,0.13459874858830967,0.14335791391273536,0.00092486011027461009,0.028791281892366665,0.62778894040577327,0.099999489313706391,0.01620120185735132,0.43157860073911331,1,0.1108951713377823,0.0065585316447156318,0.0085657915970936173,0.2153584794679643,0.073461104398379079,0.047063098641840481,0.047201167035171632,0.13803165789776053,0.11716874672113178,7.1414217667420153e-09,0.097173832428920817,0.096329153196824974,0.073872834292687969,0.058576462813426093,0.041514142805621372,0.10214952289148668,1.0057185366604444e-08,7.0977760803230498e-09,0.2572047562453989,0.056623465182127526,6.6840103461456399e-09
F80,0.056710222904108688,0.053519263659013237,0.072332411042779779,0.020372280243531698,0.015485237520246616,0.055924093630677546,0.88592670622304759,0.41443000012153042,0.03941988180717669,0.55556961267285043,0.17248862544481783,0.26121142337958414,0.039969340525475287,0.39165955856827822,0.11186196347793495,0.30512117808415368,0.28552792089392054,0.83208401836281687,0.58876953639453666,0,0.30111504554536356,0.39004327650948506,0.24991397963045819,0.10778841970885034,0.11031579717327188,0.61830407549759303,0.50119990011794557,0.60916648266194706,0.35594630805452676,0.17699658014327371,0.43234433347179074,0.53814871718187085,1,0.26235832840609619,0.75852205258506278,0.56161834488420714,0.55995865122609223,0.24012402994768794,0.39115926534153922,0.13104032212659547,0.14747691510375482,0.47512539554264993,0.43600414402015092,0.42289504742302769,0.16823504588319635,0.22683208461557225,0.14995724366890628,0.85717344819567065,0.060244978039904931,0.35599110544299334,0.2490993040582892,0.60852461115714429,0.47786664159332737,0.091214917164386275,0.056699993292732759,0.73633741892301063,0.13260939341727571,0.25674813956766457,0.062675575158876964,0.071075196785665776,0.1053961790279459,0.85629216121225482,0.87545800489252523,0.17991216656587156,0.68923166962346583,0.17587235588065905,0.064541524263412225,0.22889793643556891,0.2679624946913638,0.23632723631496991,0.6179612908383646,0.65894577028314438,0.24783535480636742,0.46030947633877267,0.25257137578967076,0.1268903383861793,0.21025930321660882,0.25205360576421426,0.11758022105341841,0.7039955533380502,0.32304889419549021,0.25575666685660214,0.82731658343765901,0.89475583855776508,0.3136600240318117,0.92916816458896057,0.48333771154005595,0.43866673092966196,0.82154362973291561,0.31776746783508936,0.1402291064514059,0.4758900000615251,0.9357220489321495,0.48613472473741892,0.27984825413922276,0.19787487270288817,0.44875933854016881,0.1661069254625033,0.82922245468652567,0.22199468757358262,0.51417648360439672,0.22773050487182978,0.43311241253845856,0.16086439172278463,0.22266495653720322,0.42510531403137308,0.40907701069107988,0.39926942733058057,0.10230573769422792,0.12032750983646495,0.14709922864972896,0.29918621867389483,0.59467375747938644,0.2714705016064779
F133,0.001655877640959707,0.00028151183689053118,0.0032233194982789481,0.00060468533125980245,0.03657334866534686,0.0068328621984094246,0.0038695090123897526,0.050703349200058062,0.0014113624469135762,0.033325177986008349,0.011701715799597615,2.9907538532413732e-10,0,0.0012280764096214839,1.9096368048873637e-10,7.0330561368648264e-11,0.00051082489606780611,0.0001509748479860689,1.0888507155284473e-10,1.1315076104523571e-10,1.0319423649494874e-10,0.0062809958238541908,0.00061974486278746916,0.0018367306880981951,0.00080243342308063093,0.0018353925171726315,1.1548583650754415e-10,1.1836568357090532e-10,0.002962711220222884,0.00086271119917567351,0.0002055402523007404,0.00081042715499161466,9.7671261009022793e-05,0.0009870903759224745,0.00043056886115493028,1.3056631939389025e-10,0.1271450479202115,0.047955428473365674,0.0072882930292159477,1.0719859168548147e-10,0.018819267983124673,1.2662479036008995e-10,0.055096955203608342,0.011022473424491199,0.00033920409066806736,1.0018828935177941e-10,0.00084739870471480221,0.0013255485158635803,0.0016005469852336677,1.1599987339333728e-10,0.0032206210527000014,0.0020252951148425104,0.0079002063439996446,0.00052104785913408697,0.00050998271400003918,3.5570086117672473e-10,0.0015294276856582471,2.4367186026942547e-05,0.0006693114648628262,8.8436297147819342e-11,0.00058258605063664186,1.1907588906736491e-10,1.0645281371834783e-10,0.0086853378157003228,0.092764773550411281,2.6691101257643267e-05,0.0022639038136027002,0.0064963985526038225,1.5286837060996755e-10,1.3579180911454229e-10,0.0026082408235875028,2.2866456517325901e-10,0.0064445488616324421,0.0074763022013146305,0.00071185290115112086,0.00042281058947890837,6.8545352637498835e-11,7.6002684955162483e-11,0.00061304908057154754,0.0016450343297553646,8.9404546835827102e-11,1.2878588249980276e-10,1.2494399506410706e-10,1,0.0018325557037990744,1.3312815071595043e-10,1.6191579389498586e-10,0.01076626602143972,1.0655150078140449e-10,1.2737735848612041e-10,1.3104072885136122e-10,1.1525329192052424e-10,3.1202617064754828e-09,0.025921302213024754,0.00043613808576648357,1.0546206462186945e-10,0.0051692405547187105,0.0022964679904447002,1.1736753260009981e-10,9.1436924070482992e-11,0.00085922956585305407,1.247475588910827e-10,1.8693646801468678e-10,1.0977424346876418e-10,1.1063309880501024e-10,0.0047345994011106438,1.205876987543935e-10,0.0014748692728045719,1.1213995291731753e-10,0.62138443170816726,7.8219210683869903e-11,1.3454389054519957e-10,0.0016428854138575472,1.8823739043513189e-10
F128,0.00048149862541861736,0.0014378847158057978,0.001390088218277115,1.416115967542207e-10,0.0039575954220970443,1.3462369453930312e-10,0.0077436859231330563,0.0056500584459020058,0.00086247161693631547,0.005998610081551733,0.0013519417389302761,0.014154214565495355,1.356310547106715e-10,0.0073466506896124831,0.010909341020238952,1.474406281076601e-10,0.0048714972458339233,0.00011538735546544462,1.2885639766544242e-10,1.725896343170375e-10,1.5051781606109718e-10,0.0039944307551215349,0.0024441146688460092,0.00010679003093441407,0.0021728523828166415,0.00077860984767724251,1.3972408850495092e-10,1.1946364860892035e-10,9.1111441740020148e-05,0.0031103300689129636,0.00011947657234715271,0.0018867470414423025,5.5863696631955433e-05,1.2706182273312716e-10,1.6432901431910643e-10,1.7862192826620681e-10,0.0040277680055016106,0.0071254302396693793,1.2280660757445819e-10,0.0096676020862694976,5.5100647393946073e-05,1.7052240033246179e-10,0.027822411926524588,0.0043897001644399841,1.2150666289885535e-10,0.0074270033805655259,0.00065682963980819248,1.6937760683848591e-10,0.0012496777054459543,1.5200804896421178e-10,1.475393029342218e-10,0.00089215853043631953,0.0035301894588560404,0.0015215005733966174,1.0585786118162393e-10,1.0959327650918891e-10,0.0058637808066485959,3.9065561208972025e-10,0.0055703437140269523,7.0577777368153553e-11,1.4897744361745126e-10,1.4230099196668522e-10,1.3180880897351806e-10,1.050713333588049e-10,0.14414825413002391,3.195012606632843e-10,0.0018631983882226469,1.455519622956592e-10,1.9415519093834876e-10,3.0725226574949202e-10,1.6496800282437998e-10,7.3808925465841013e-11,1.4124857623411769e-10,0.012607932707604521,0.0065857850152750636,0.0014059753835729606,0.0089543862328054693,9.7306790102117521e-11,0.0024332533033355522,0.0063597410724119128,7.798516868394887e-11,9.3232240424364771e-11,1.0777033157753511e-10,1,2.1689367617329508e-10,8.7819612488418198e-11,1.9339003525838299e-10,4.3326182902228306e-11,1.0207778757242725e-10,1.199846888754746e-10,1.3987049442906894e-10,0.014146033139245498,1.7805294258247422e-10,1.9620874309542466e-10,0.00039142383051821682,1.236114615178814e-10,0.0071946491663030486,2.5998956192252456e-05,1.0995910448061185e-10,1.099510499459981e-10,0.00098577962142468796,9.0926688066891463e-11,0,1.3014873396167004e-10,1.2097414135673759e-10,1.3345657676233103e-10,1.4152788029454947e-10,0.00084177250841198131,1.5395010449950044e-10,9.0182684088067597e-11,1.2912516343372321e-10,1.8284975634743985e-10,1.7104043229703637e-10,1.0826939911644785e-10
F60,0.0021066514841370934,0.0012278837411741641,0.0011455072966472816,0.00074894489544216072,0.0076283012227431404,0.0020298473925347438,0.0038882804619009025,4.2534521591615544e-10,4.2734662901440862e-10,0.0039833463934928143,0.005566728492334418,0.012824267645778301,5.4456989556600419e-10,0.0050768706139372359,5.6134954921270034e-10,4.9260657266804102e-10,0.0032097221416729667,0.0020026107207608921,3.6466532353580987e-10,4.1770539195058529e-10,0.0047206836337345568,0.0057215679109176949,0.0024366172652368805,0.0023764499777994587,0.0016681500500153553,0.0024191782782335787,4.3872806827547171e-10,5.0004570399139329e-10,0.0046584571579830064,0.0016269660212920669,0.0016893674481068815,0.0014308823678523533,0.0019632803805681785,3.7439701237132471e-10,0.00062440162993859154,6.3590927005509518e-10,3.2888241312032001e-10,0.026303462396066197,5.3372371423650102e-10,0.0061413866635429684,0.0015059981241809925,4.4454354161203387e-10,0.050963962621914501,0.0041266861470464896,0.0024932181739390448,0.0071954409829337665,0.00077284163629432086,0.0011626697758250373,0.0016718827460931282,0.010896798629786927,0.0011033475957782507,4.8326389446528918e-10,0.0042831241999096237,0.0003945616884731359,0.0020058864401165722,6.128293251377709e-10,0.002885301610100035,6.1727045373457335e-10,0.0025048319962862478,0.0011714655179404245,0.0016363565888673061,0.0033158318877861974,3.4369347594861052e-10,4.2274010551035114e-10,0.15206869421223462,0.0011466502582797536,0.0060242709890587515,6.4520325946427436e-10,6.3533024039868591e-10,3.5794005786195971e-10,0.0054413113313965377,4.751000274875921e-10,3.7879497014636873e-10,0.025532851501508039,0.0022865871119607255,0.0046250118620349227,0.0023024757806973774,3.5973350776661915e-10,0.0051456326930269551,0.0038579351522802148,4.0494648654342601e-10,2.772878649873832e-10,0.0060828643178325236,1,0.003253661147125751,0.0027589274957751197,1.4522984700440323e-10,0.044744513630607566,0.00097502679446813151,0.0015069501295908753,0.032342065501442308,5.1031502605767472e-10,4.5712690518904512e-10,0.030042824138723341,3.1128492760954096e-10,0.0035523158974712548,0.011796691760967662,0.0032887462415610537,4.7150710048642931e-10,4.0504760030668085e-10,3.3029249193930084e-10,0.019276356471082553,4.5998260208533292e-10,3.6043233569581433e-10,3.4854132308722572e-10,0.0073903927535774166,0.0058806627845505166,5.8610196353746283e-10,2.3530633782292853e-10,0,1.4023648578197044e-11,0.038692404223918675,0.029436774599394037,8.1790039317374231e-10
